69457193,"CHOLEODORON, solution buvable en gouttes",
61923340,"CHOLURSO 250 mg, comprimé pelliculé",69
69369640,"CHOLURSO 500 mg, comprimé pelliculé sécable",69
65193458,"CHONDROSULF 1200 mg SANS SUCRE, gel oral édulcoré au xylitol",437
67545424,"CHONDROSULF 400 mg, gélule",437
66426709,"CHONDROSULF 400 mg, granulé pour solution buvable en sachet",437
66957955,"CHOPHYTOL 20 POUR CENT, solution buvable",187
63707042,"CHOPHYTOL, comprimé enrobé",189
65644605,"CHROMATE (51Cr) DE SODIUM GE HEALTHCARE 37 MBq/mL, précurseur radiopharmaceutique, solution",
69805340,"CHRONADALATE L.P. 30 mg, comprimé osmotique pelliculé à libération prolongée",
69829455,"CHRONO-INDOCID 75 mg, gélule",916
65834394,"CIALIS 10 mg, comprimé pelliculé",1628
65958239,"CIALIS 2,5 mg, comprimé pelliculé",1628
69226514,"CIALIS 20 mg, comprimé pelliculé",1628
68937321,"CIALIS 5 mg, comprimé pelliculé",1628
63559394,"CIBACENE 10 mg, comprimé pelliculé",235
63140752,"CIBACENE 5 mg, comprimé pelliculé sécable",235
61591226,"CIBADREX 10 mg/12,5 mg, comprimé pelliculé sécable",235
61406236,"CICADERMA, pommade",1596
63339544,"CICATRYL, pommade en sachet-dose",111
64828545,"CICLETANINE BIOGARAN 50 mg, gélule",442
67163702,"CICLETANINE MYLAN 50 mg, gélule",442
67517243,"CICLETANINE TEVA 50 mg, gélule",442
66640136,"CICLOPIROX BIOGARAN 8 %, vernis à ongles médicamenteux",443
66104409,"CICLOPIROX MYLAN 8 %, vernis à ongles médicamenteux",443
60836690,"CICLOPIROX OLAMINE BIOGARAN 1 %, crème",444
60655327,"CICLOPIROX OLAMINE GERDA 1,5 %, shampooing",444
63577894,"CICLOPIROX OLAMINE PIERRE FABRE 1 %, crème",444
69329400,"CICLOPIROX OLAMINE SANDOZ 1 %, crème",444
68162667,"CICLOPIROX OLAMINE TEVA 1 %, crème",444
67543971,"CICLOPIROX TEVA 8 %, vernis à ongles médicamenteux",443
69957490,"CICUTA VIROSA BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH",
63035534,"CICUTA VIROSA LEHNING, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH",
65539860,"CIDERMEX, pommade ophtalmique",1732
66520560,"CIELLA 0,1 %, solution pour lavage ophtalmique en récipient unidose",61
65126598,"CIFLOX 200 mg/100 mL, solution pour perfusion (IV)",453
69206903,"CIFLOX 250 mg, comprimé pelliculé sécable",453
67020451,"CIFLOX 400 mg/200 mL, solution pour perfusion (IV)",453
65636245,"CIFLOX 500 mg, comprimé pelliculé sécable",453
64728922,"CIFLOX 500 mg/5 ml, granulés et solvant pour suspension buvable",453
66823988,"CIFLOX 750 mg, comprimé pelliculé",453
68601502,"CILOXADEX 3 mg/1 mg par ml, suspension pour instillation auriculaire",453
69358697,"CILOXAN 0,3 %, pommade ophtalmique",453
69501024,"CILOXAN 0,3 POUR CENT, collyre",453
67901977,"CILOXAN 3 mg/ml, solution pour instillation auriculaire",453
68053454,"CIMETIDINE ARROW 200 mg, comprimé effervescent",448
67535309,"CIMETIDINE MYLAN 200 mg, comprimé pelliculé",448
64073139,"CIMETIDINE MYLAN 200 mg,comprimé effervescent",448
62844636,"CIMETIDINE MYLAN 400 mg, comprimé pelliculé",448
60756034,"CIMETIDINE MYLAN 800 mg, comprimé pelliculé",448
61872344,"CIMETIDINE TEVA 200 mg, comprimé",448
66790292,"CIMETIDINE TEVA 800 mg, comprimé effervescent",448
67204533,"CIMIPAX 6,5 mg, comprimé pelliculé",
66661714,CIMZIA 200 mg solution pour injection en seringue préremplie,403
64386835,"CIMZIA 200 mg, solution injectable en stylo prérempli",403
69063985,"CINA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
60368423,"CINA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
61920718,"CINA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
60445250,"CINABRE WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",
61156868,"CINERARIA MARITIMA BOIRON, degré de dilution compris entre 5CH et 30CH ou entre 10DH et 60DH",
62521985,"CINERARIA MARITIMA LEHNING, degré de dilution compris entre 5CH et 30CH ou entre 10DH et 60DH",
64130266,"CINERARIA MARITIMA WELEDA, degré de dilution compris entre 5CH et 30CH ou entre 10DH et 60DH",
69095919,"CINNABARIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",
65323040,"CINNABARIS WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",
62729908,"CINNAMOMUM ZEYLANICUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",
68986222,"CINQAERO 10 mg/mL, solution à diluer pour perfusion",1467
69014721,"CINRYZE 500 unités, poudre et solvant pour solution injectable",919
69962982,"CIPRALAN 130 mg, comprimé sécable",
62938313,"CIPROFIBRATE ARROW 100 mg, gélule",452
66866758,"CIPROFIBRATE BIOGARAN 100 mg, gélule",452
61440256,"CIPROFIBRATE MYLAN 100 mg, gélule",452
66685697,"CIPROFIBRATE SANDOZ 100 mg, gélule",452
60981180,"CIPROFIBRATE TEVA 100 mg, gélule",452
62875749,"CIPROFIBRATE ZENTIVA 100 mg, gélule",452
62751915,"CIPROFLOXACINE ACCORD 250 mg, comprimé pelliculé",453
63431715,"CIPROFLOXACINE ACCORD 500 mg, comprimé pelliculé",453
61695417,"CIPROFLOXACINE ALTER 250 mg, comprimé pelliculé",453
61230539,"CIPROFLOXACINE ALTER 500 mg, comprimé pelliculé",453
66662862,"CIPROFLOXACINE ARROW 250 mg, comprimé pelliculé",453
66063916,"CIPROFLOXACINE ARROW 500 mg, comprimé pelliculé sécable",453
68747076,"CIPROFLOXACINE ARROW 750 mg, comprimé pelliculé",453
69093245,"CIPROFLOXACINE BIOGARAN 250 mg, comprimé pelliculé",453
67706265,"CIPROFLOXACINE BIOGARAN 500 mg, comprimé pelliculé sécable",453
61456011,"CIPROFLOXACINE EG 250 mg, comprimé pelliculé",453
61378274,"CIPROFLOXACINE EG 500 mg, comprimé pelliculé",453
67984909,"CIPROFLOXACINE EVOLUGEN 500 mg, comprimé pelliculé",453
61085944,"CIPROFLOXACINE KABI 200 mg/100 ml, solution pour perfusion",453
61904596,"CIPROFLOXACINE KABI 400 mg/200 ml, solution pour perfusion en poche",453
65466309,"CIPROFLOXACINE MACOPHARMA 200 mg/100 ml, solution pour perfusion",453
69264461,"CIPROFLOXACINE MACOPHARMA 400 mg/200 ml, solution pour perfusion",453
61014598,"CIPROFLOXACINE MYLAN 200 mg/100 ml, solution pour perfusion",453
66182315,"CIPROFLOXACINE MYLAN 250 mg, comprimé pelliculé",453
62959720,"CIPROFLOXACINE MYLAN 400 mg/200 ml, solution pour perfusion",453
62450285,"CIPROFLOXACINE MYLAN 500 mg, comprimé pelliculé sécable",453
69687290,"CIPROFLOXACINE MYLAN 750 mg, comprimé pelliculé",453
62124275,"CIPROFLOXACINE MYLAN PHARMA 200 mg/100 ml, solution pour perfusion",453
60703576,"CIPROFLOXACINE MYLAN PHARMA 400 mg/200 ml, solution pour perfusion",453
60921386,"CIPROFLOXACINE PANPHARMA 200 mg/100 ml, solution pour perfusion",453
66255471,"CIPROFLOXACINE PANPHARMA 400 mg/200 ml, solution pour perfusion",453
65655338,"CIPROFLOXACINE PANPHARMA 500 mg, comprimé pelliculé",453
67122812,"CIPROFLOXACINE QUIVER 250 mg, comprimé pelliculé",453
60010885,"CIPROFLOXACINE RANBAXY 250 mg, comprimé pelliculé",453
64988770,"CIPROFLOXACINE RANBAXY 500 mg, comprimé pelliculé",453
64338872,"CIPROFLOXACINE RATIOPHARM 250 mg, comprimé pelliculé",453
65749766,"CIPROFLOXACINE RATIOPHARM 500 mg, comprimé pelliculé sécable",453
63652083,"CIPROFLOXACINE SANDOZ 250 mg, comprimé pelliculé sécable",453
62445726,"CIPROFLOXACINE SANDOZ 500 mg, comprimé pelliculé sécable",453
64301144,"CIPROFLOXACINE TEVA 200 mg/100 ml, solution pour perfusion en poche",453
61161203,"CIPROFLOXACINE TEVA 250 mg, comprimé pelliculé sécable",453
62846605,"CIPROFLOXACINE TEVA 400 mg/200 ml, solution pour perfusion en poche",453
65101513,"CIPROFLOXACINE TEVA 500 mg, comprimé pelliculé sécable",453
66754951,"CIPROFLOXACINE ZENTIVA 250 mg, comprimé pelliculé",453
68637637,"CIPROFLOXACINE ZENTIVA 500 mg, comprimé pelliculé sécable",453
65152899,"CIPROFLOXACINE ZYDUS 250 mg, comprimé pelliculé",453
61479138,"CIPROFLOXACINE ZYDUS 500 mg, comprimé pelliculé sécable",453
68578854,"CIRCADIN 2 mg, comprimé à libération prolongée",1078
64228123,"CIRKAN A LA PREDNACINOLONE, suppositoire",
63324453,"CISATRACURIUM ACCORD 2 mg/ml, solution injectable/pour perfusion",454
68405756,"CISATRACURIUM ACCORD 5 mg/ml, solution injectable/pour perfusion",454
62572606,"CISATRACURIUM HOSPIRA 2 mg/ml, solution injectable/pour perfusion",454
63882433,"CISATRACURIUM HOSPIRA 5 mg/ml, solution injectable/pour perfusion",454
68377584,"CISATRACURIUM KABI 2 mg/ml, solution injectable/pour perfusion",454
67697485,"CISATRACURIUM KABI 5 mg/ml, solution injectable/pour perfusion",454
65722331,"CISATRACURIUM MYLAN 2 mg/ml, solution injectable ou pour perfusion",454
62029749,"CISATRACURIUM MYLAN 5 mg/ml, solution injectable/pour perfusion",454
69252651,"CISATRACURIUM PFIZER 2 mg/ml, solution injectable/pour perfusion",454
62553310,"CISATRACURIUM SANDOZ 2 mg/ml, solution injectable/pour perfusion",454
64077116,"CISATRACURIUM TEVA 2 mg/ml, solution injectable/pour perfusion",454
63339238,"CISNAF 100 MBq/mL, solution injectable",1562
62426576,"CISPLATINE ACCORD 1 mg/ml, solution à diluer pour perfusion",455
68924181,"CISPLATINE MYLAN 1 mg/1 ml, solution à diluer pour perfusion",455
62432376,"CISPLATINE MYLAN 10 mg/10 ml, solution à diluer pour perfusion",455
69042418,"CISPLATINE MYLAN 25 mg/25 ml, solution à diluer pour perfusion",455
68377552,"CISPLATINE TEVA 1 mg/1 mL, solution pour perfusion",455
63587319,"CITALOPRAM ALMUS 20 mg, comprimé pelliculé sécable",456
62845713,"CITALOPRAM ALTER 20 mg, comprimé pelliculé sécable",456
66956006,"CITALOPRAM ARROW 20 mg, comprimé pelliculé sécable",456
68491591,"CITALOPRAM BIOGARAN 20 mg, comprimé pelliculé sécable",456
63610814,"CITALOPRAM BLUEFISH 20 mg, comprimé pelliculé sécable",456
62976285,"CITALOPRAM CRISTERS 20 mg, comprimé pelliculé sécable",456
62705280,"CITALOPRAM EG 20 mg, comprimé pelliculé sécable",456
63303231,"CITALOPRAM EVOLUGEN 20 mg, comprimé pelliculé sécable",456
69088725,"CITALOPRAM ISOMED 20 mg, comprimé pelliculé sécable",456
62071253,"CITALOPRAM MYLAN 20 mg, comprimé pelliculé sécable",456
68745118,"CITALOPRAM RANBAXY 20 mg, comprimé pelliculé sécable",456
61874594,"CITALOPRAM SANDOZ 20 mg, comprimé pelliculé sécable",456
66200051,"CITALOPRAM TEVA 20 mg, comprimé pelliculé sécable",456
69440226,"CITALOPRAM TEVA SANTE 20 mg, comprimé pelliculé sécable",456
69771920,"CITALOPRAM ZENTIVA 20 mg, comprimé pelliculé sécable",456
66320467,"CITALOPRAM ZYDUS 20 mg, comprimé pelliculé sécable",456
68885675,"CITRAFLEET, poudre pour solution buvable en sachet-dose",1576
68822739,"CITRAFLEET, poudre pour solution buvable en sachet-dose",1576
63076463,"CITRATE D'ERBIUM [169 Er] CIS BIO INTERNATIONAL 111 MBq/mL, suspension pour injection locale",652
68553908,"CITRATE D'YTTRIUM [90 Y] CIS bio international, 37-370 MBq/mL, suspension pour injection intra-articulaire",1822
67955409,"CITRATE DE BETAINE BIOGARAN CONSEIL 2 g, comprimé effervescent",
61026771,"CITRATE DE BETAINE CITRON UPSA 2 g SANS SUCRE, comprimé effervescent édulcoré à la saccharine sodique",258
64240232,"CITRATE DE BETAINE CRISTERS 10 POUR CENT, granulés",258
65567952,"CITRATE DE BETAINE CRISTERS 2 g , poudre pour solution buvable en sachet",258
63043488,"CITRATE DE BETAINE CRISTERS 2 g/5 ml, solution buvable en ampoule",258
69895487,"CITRATE DE BETAINE MYLAN 1,89 g, comprimé effervescent",258
69884932,"CITRATE DE BETAINE UPSA 2 g MENTHE SANS SUCRE, comprimé effervescent édulcoré à la saccharine sodique",258
65973294,"CITRATE DE CAFEINE COOPER 25 mg/ml, solution injectable et buvable",327
64673970,"CITRATE DE GALLIUM [67 Ga] MALLINCKRODT MEDICAL, solution injectable. [Référence : DRN 3103]",803
68255648,"CITRATE DE GALLIUM-(67 Ga) CIS bio international 74 MBq/mL, solution injectable",803
65414928,"CITRUS DECUMANA BOIRON, dégré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
69225597,"CITRUS LIMONUM BOIRON, dégré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
60350998,"CIVIGEL 0,2 %, gel ophtalmique",
60730566,"CLAIRYG 50 mg/ml, solution pour perfusion",905
64539416,"CLAMOXYL 1 g, comprimé dispersible",151
62116435,"CLAMOXYL 1 g, poudre et solvant pour solution injectable (I.M.)",151
61801023,"CLAMOXYL 1 g, poudre pour solution injectable/pour perfusion (I.M.- I.V.)",151
61155773,"CLAMOXYL 125 mg/5 ml, poudre pour suspension buvable",151
60271045,"CLAMOXYL 2 g, poudre pour solution injectable/pour perfusion (IV)",151
67140810,"CLAMOXYL 250 mg/ 5 ml, poudre pour suspension buvable",151
67707794,"CLAMOXYL 500 mg, gélule",151
61645058,"CLAMOXYL 500 mg, poudre pour solution injectable/pour perfusion (IM-IV)",151
62607530,"CLAMOXYL 500 mg/5 ml, poudre pour suspension buvable",151
63332717,"CLARADOL 500 mg CAFEINE, comprimé",1288
65018843,"CLARADOL 500 mg, comprimé effervescent sécable",1288
67458001,"CLARADOL 500 mg, comprimé sécable",1288
62074559,"CLARADOL CAFEINE 500 mg/50 mg, comprimé effervescent",1288
64226827,"CLARADOL CODEINE 500 mg/20 mg, comprimé",1288
64969873,"CLAREAL 0,075 mg, comprimé pelliculé",547
63339576,"CLARELUX 500 microgrammes/g, crème",469
60021312,"CLARELUX 500 microgrammes/g, mousse pour application cutanée en flacon pressurisé",469
61696661,"CLARISCAN 0,5 mmol/mL, solution injectable",43
63807217,"CLARISCAN 0,5 mmol/mL, solution injectable en seringue pré-remplie",43
64430025,"CLARITHROMYCINE ALMUS 250 mg, comprimé pelliculé",463
68293225,"CLARITHROMYCINE ALMUS 500 mg, comprimé pelliculé",463
69875082,"CLARITHROMYCINE ARROW 25 mg/ml, granulés pour suspension buvable",463
68879206,"CLARITHROMYCINE ARROW 250 mg, comprimé pelliculé",463
65040811,"CLARITHROMYCINE ARROW 50 mg/ml, granulés pour suspension buvable",463
60814021,"CLARITHROMYCINE ARROW 500 mg, comprimé pelliculé",463
60726518,"CLARITHROMYCINE ARROW 500 mg, comprimé pelliculé à libération modifiée",463
64419694,"CLARITHROMYCINE BIOGARAN 250 mg, comprimé pelliculé",463
65441220,"CLARITHROMYCINE BIOGARAN 500 mg, comprimé pelliculé",463
62939721,"CLARITHROMYCINE BIOGARAN 500 mg, comprimé pelliculé à libération modifiée",463
65133607,"CLARITHROMYCINE BIPHAR 25 mg/ml, granulés pour suspension buvable",463
68479137,"CLARITHROMYCINE BIPHAR 250 mg, comprimé pelliculé",463
67409634,"CLARITHROMYCINE BIPHAR 50 mg/ml, granulés pour suspension buvable",463
64635578,"CLARITHROMYCINE BIPHAR 500 mg, comprimé pelliculé",463
65988136,"CLARITHROMYCINE EG 250 mg, comprimé pelliculé",463
64255017,"CLARITHROMYCINE EG 500 mg, comprimé pelliculé",463
61966605,"CLARITHROMYCINE EG 500 mg, comprimé pelliculé à libération modifiée",463
64907971,"CLARITHROMYCINE EVOLUGEN 250 mg, comprimé pelliculé",463
64888574,"CLARITHROMYCINE EVOLUGEN 500 mg, comprimé pelliculé",463
66142160,"CLARITHROMYCINE EVOLUGEN 500 mg, comprimé pelliculé à libération modifiée",463
65880178,"CLARITHROMYCINE MYLAN 25 mg/ml, granulés pour suspension buvable",463
67197409,"CLARITHROMYCINE MYLAN 250 mg, comprimé pelliculé",463
61594165,"CLARITHROMYCINE MYLAN 50 mg/ml, granulés pour suspension buvable",463
61904023,"CLARITHROMYCINE MYLAN 500 mg, comprimé pelliculé",463
67626285,"CLARITHROMYCINE MYLAN 500 mg, comprimé pelliculé à libération modifiée",463
69340610,"CLARITHROMYCINE MYLAN PHARMA 250 mg, comprimé pelliculé",463
69837295,"CLARITHROMYCINE MYLAN PHARMA 500 mg, comprimé pelliculé à libération modifiée",463
60671178,"CLARITHROMYCINE RANBAXY 250 mg, comprimé pelliculé",463
69132627,"CLARITHROMYCINE RANBAXY 500 mg, comprimé pelliculé",463
68591677,"CLARITHROMYCINE RATIOPHARM 500 mg, comprimé pelliculé",463
68129222,"CLARITHROMYCINE SANDOZ 25 mg/ml, granulés pour suspension buvable",463
69468962,"CLARITHROMYCINE SANDOZ 250 mg, comprimé pelliculé",463
65326798,"CLARITHROMYCINE SANDOZ 50 mg/ml, granulés pour suspension buvable",463
65576684,"CLARITHROMYCINE SANDOZ 500 mg, comprimé pelliculé",463
61394570,"CLARITHROMYCINE TEVA 250 mg, comprimé pelliculé",463
67210002,"CLARITHROMYCINE TEVA 500 mg, comprimé pelliculé",463
61552134,"CLARITHROMYCINE TEVA 500 mg, comprimé pelliculé à libération modifiée",463
67121653,"CLARITHROMYCINE ZYDUS 250 mg, comprimé pelliculé",463
64712373,"CLARITHROMYCINE ZYDUS 500 mg, comprimé pelliculé",463
65451225,"CLARITYNE 1 mg/ml, sirop",
67040450,"CLARITYNE 10 mg, comprimé",1039
60475749,"CLARIX ETAT GRIPPAL PARACETAMOL CHLORPHENAMINE VITAMINE C, poudre pour solution buvable en sachet",24
63690162,"CLARIX EXPECTORANT CARBOCISTEINE 5 % ADULTES SANS SUCRE, solution buvable édulcorée à la saccharine sodique",362
67476501,"CLARIX TOUX SECHE CODETHYLINE 0,1 % SANS SUCRE, solution buvable",
60338227,"CLARIX TOUX SECHE DEXTROMETHORPHANE 15 mg/5 ml ADULTES SANS SUCRE, solution buvable en sachet édulcorée à la saccharine sodique",
66784955,"CLARIX TOUX SECHE DEXTROMETHORPHANE MEPYRAMINE ADULTES, sirop",
67901144,"CLARIX TOUX SECHE PENTOXYVERINE 0,15 % ENFANTS, sirop",1316
65675209,"CLASTOBAN 300 mg/5 ml, solution injectable pour perfusion en ampoule",
67668455,"CLASTOBAN 800 mg, comprimé pelliculé",32
67951898,"CLAVENTIN 3 g/200 mg, poudre pour solution injectable (I.V.)",
67557120,"CLAVENTIN 5 g/200 mg, poudre pour solution injectable (I.V.)",
64602464,"CLEMATIS ERECTA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
67365045,"CLEMATIS ERECTA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
60702684,"CLEMATIS VITALBA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
68933458,"CLEMATIS VITALBA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
67320566,"CLERIDIUM 150 mg, comprimé pellicullé sécable",
64628249,"CLEVIPREX 0,5 mg/ml, émulsion injectable",464
68208043,"CLIMASTON 0,5 mg/2,5 mg, comprimé pelliculé",
67365650,"CLIMASTON 1 mg/10 mg, comprimé pelliculé",
66257038,"CLIMASTON 1 mg/5 mg, comprimé pelliculé",
69652396,"CLIMASTON 2 mg/10 mg, comprimé pelliculé",
66298750,"CLIMAXOL, solution buvable en flacon",
61847608,"CLIMENE, comprimé enrobé",
65893688,"CLIMODIENE 2 mg/2 mg, comprimé enrobé",
62124204,"CLINDAFLUID 1%, solution pour application cutanée",466
63185288,"CLINDAMYCINE KABI 600 mg/4 ml, solution injectable",466
68739332,"CLINDAMYCINE MYLAN 150 mg, gélule",466
69886424,"CLINDAMYCINE MYLAN 300 mg, gélule",466
63378604,"CLINIMIX N12 G20 E, solution pour perfusion en poche bicompartiment",
62322104,"CLINIMIX N12 G20, solution pour perfusion en poche bicompartiment",
63104382,"CLINIMIX N14 G30, solution pour perfusion en poche bicompartiment",
61117445,"CLINIMIX N9 G15 E, solution pour perfusion en poche bicompartiment",
67984396,"CLINOLEIC 20 %, émulsion pour perfusion",1237
67342541,"CLIPTOL, gel",888
61312395,"CLOBEX 500 microgrammes/g, shampooing",469
66815710,"CLOBEX 500 microgrammes/g, shampooing",469
68990516,"CLOBEX 500 microgrammes/g, shampooing",469
69724301,"CLOBEX 500 microgrammes/g, shampooing",469
61229953,"CLOFARABINE MYLAN 1 mg/ml, solution à diluer pour perfusion",470
68439477,"CLOFARABINE TILLOMED 1 mg/mL, solution à diluer pour perfusion",470
65338028,"CLOMID 50 mg, comprimé",472
68990612,"CLOMIPRAMINE (CHLORHYDRATE) MYLAN 10 mg, comprimé pelliculé",473
68837972,"CLOMIPRAMINE (CHLORHYDRATE) MYLAN 25 mg, comprimé pelliculé",473
63066063,"CLOMIPRAMINE MYLAN 75 mg, comprimé pelliculé sécable",473
60887980,"CLOMIPRAMINE SANDOZ 10 mg, comprimé pelliculé",473
61649829,"CLOMIPRAMINE SANDOZ 25 mg, comprimé pelliculé",473
60528874,"CLOMIPRAMINE SANDOZ 75 mg, comprimé pelliculé sécable",473
62845001,"CLOMIPRAMINE TEVA 10 mg, gélule",473
63053190,"CLOMIPRAMINE TEVA 25 mg, gélule",473
68235154,"CLOPIDOGREL ALMUS 75 mg, comprimé pelliculé",476
64604935,"CLOPIDOGREL ALTER 75 mg, comprimé pelliculé",476
66324953,"CLOPIDOGREL ARROW 75 mg, comprimé pelliculé",476
63095428,"CLOPIDOGREL ARROW GENERIQUES 75 mg, comprimé pelliculé",476
67602487,"CLOPIDOGREL ARROW LAB 75 mg, comprimé pelliculé",476
65534176,"CLOPIDOGREL BGR 75 mg, comprimé pelliculé",476
67256341,"CLOPIDOGREL BIOGARAN 75 mg, comprimé pelliculé",476
61757922,"CLOPIDOGREL BIPHAR 75 mg, comprimé pelliculé",476
67548153,"CLOPIDOGREL BOUCHARA-RECORDATI 75 mg, comprimé pelliculé",476
62806062,"CLOPIDOGREL CRISTERS 75 mg, comprimé pelliculé",476
67088979,"CLOPIDOGREL EG 75 mg, comprimé pelliculé",476
67233727,"CLOPIDOGREL EG LABO 75 mg, comprimé pelliculé",476
68348757,"CLOPIDOGREL EVOLUGEN 75 mg, comprimé pelliculé",476
67447421,"CLOPIDOGREL ISOMED 75 mg, comprimé pelliculé",476
61767507,"CLOPIDOGREL KRKA 75 mg, comprimé pelliculé",476
64132502,"CLOPIDOGREL MYLAN 75 mg, comprimé pelliculé",476
68458869,"CLOPIDOGREL MYLAN PHARMA 75 mg, comprimé pelliculé",476
62527956,"CLOPIDOGREL PHR LAB 75 mg, comprimé pelliculé",476
63275675,"CLOPIDOGREL RANBAXY PHARMACIE GENERIQUES 75 mg, comprimé pelliculé",476
62280908,"CLOPIDOGREL RPG 75 mg, comprimé pelliculé",476
67036338,"CLOPIDOGREL SANDOZ 75 mg, comprimé pelliculé",476
63356668,"CLOPIDOGREL TEVA 75 mg, comprimé pelliculé",476
65704454,"CLOPIDOGREL TEVA PHARMA 75 mg, comprimé pelliculé",476
68519902,"CLOPIDOGREL ZENTIVA 75 mg, comprimé pelliculé",476
60124999,"CLOPIDOGREL ZF 75 mg, comprimé pelliculé",476
61323662,"CLOPIXOL 10 mg, comprimé pelliculé",1835
60209937,"CLOPIXOL 2 POUR CENT, solution buvable en gouttes",1835
69974746,"CLOPIXOL 25 mg, comprimé pelliculé",1835
63744998,"CLOPIXOL A ACTION SEMI-PROLONGEE 50 mg/ml, solution injectable I.M.",1836
62788550,"CLOPIXOL ACTION PROLONGEE 200 mg/1 ml, solution injectable I.M.",1836
69316926,"CLOROTEKAL 10 mg/ml, solution injectable",423
64421453,"CLOTTAFACT 1,5 g/100 ml, poudre et solvant pour solution injectable",
65542326,"CLOXACILLINE ARROW 500 mg, gélule",480
63416987,"CLOXACILLINE BIOGARAN 500 mg, gélule",480
67630807,"CLOXACILLINE EG 500 mg, gélule",480
60618275,"CLOXACILLINE GERDA 500 mg, gélule",480
68429134,"CLOXACILLINE PANPHARMA 1 g, poudre pour solution injectable (I.V.)",480
64847691,"CLOXACILLINE PANPHARMA 500 mg, poudre pour solution injectable (I.V.)",480
68428349,"CLOXACILLINE SANDOZ 500 mg, gélule",480
68735825,"CLOZAPINE ACCORD 100 mg, comprimé sécable",481
66788131,"CLOZAPINE ARROW 100 mg, comprimé sécable",481
68354703,"CLOZAPINE ARROW 25 mg, comprimé sécable",481
61491877,"CLOZAPINE BIOGARAN 100 mg, comprimé sécable",481
65485074,"CLOZAPINE BIOGARAN 25 mg, comprimé sécable",481
68159596,"CLOZAPINE EG 100 mg, comprimé sécable",481
69376250,"CLOZAPINE EG 25 mg, comprimé sécable",481
64814983,"CLOZAPINE MYLAN 100 mg, comprimé sécable",481
67045967,"CLOZAPINE MYLAN 25 mg, comprimé sécable",481
61247556,"CLOZAPINE TEVA 100 mg, comprimé sécable",481
68576604,"CLOZAPINE TEVA 25 mg, comprimé sécable",481
64656992,"CNICUS BENEDICTUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60D",
69155138,"CO RENITEC 20 mg/12,5 mg, comprimé",629
61547030,"COAPROVEL 150 mg/12,5 mg, comprimé pelliculé",951
67305500,"COAPROVEL 300 mg/12,5 mg, comprimé pelliculé",951
63826452,"COAPROVEL 300 mg/25 mg, comprimé pelliculé",951
66943254,"COBALT OLIGOSOL, solution buvable en ampoule",482
65167709,"COBALTUM METALLICUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",
66100745,"COBALTUM METALLICUM WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",
60341255,"COCA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",
62961109,"COCCULINE, comprimé orodispersible",
63904029,"COCCULINE, granules en récipient unidose",
61914601,"COCCULUS INDICUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
60293376,"COCCULUS INDICUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
62632252,"COCCULUS INDICUS WELEDA, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH",
66969644,"COCCUS CACTI LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",
67523901,"COCCUS CACTI WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",
69674784,"COCHLEARIA ARMORACIA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
60972701,"COCHLEARIA ARMORACIA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
64921914,"COCHLEARIA OFFICINALIS BOIRON, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH",
61681809,"COCHLEARIA OFFICINALIS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",
61220559,"CODEDRILL SANS SUCRE 0,1 POUR CENT, solution buvable édulcorée à la saccharine",
60904643,"CODOLIPRANE 500 mg/30 mg, comprimé",1288
62351650,"CODOLIPRANE 500 mg/30 mg, comprimé effervescent sécable",1288
62049552,"CODOLIPRANE 500 mg/30 mg, gélule",1288
