60630498,"RISEDRONATE EG 35 mg, comprimé pelliculé",comprimé pelliculé,3
60632638,"PARAMINAN 500 mg, comprimé enrobé",comprimé enrobé,3
60632734,"LANSOPRAZOLE MYLAN PHARMA 15 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
60634703,"RUCONEST 2100 U, poudre pour solution injectable",poudre pour solution injectable,
60635520,"VARDENAFIL MYLAN 20 mg, comprimé pelliculé",comprimé pelliculé,3
60637770,"SANGUINARIA CANADENSIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60639052,"NAFTIDROFURYL BIOGARAN 200 mg, comprimé pelliculé",comprimé pelliculé,3
60639091,"DOMPERIDONE SANDOZ 10 mg, comprimé pelliculé",comprimé pelliculé,3
60639586,"LOSARTAN/HYDROCHLOROTHIAZIDE ARROW LAB 100 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
60640193,"LAUROCERASUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60640275,"CALCAREA SULFURICA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60641690,"QUINAPRIL EG 20 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60641854,"DOLIPRANETABS 1000 mg, comprimé pelliculé",comprimé pelliculé,3
60643823,"SUCCICAPTAL 100 mg, gélule",gélule,5
60646132,"OXYCODONE ARROW 5 mg, gélule",gélule,5
60648304,"RIVASTIGMINE SANDOZ 3 mg, gélule",gélule,5
60648770,"ALUNBRIG 90 mg, comprimé pelliculé",comprimé pelliculé,3
60649986,"TOPIRAMATE BIOGARAN 200 mg, comprimé pelliculé",comprimé pelliculé,3
60650636,"LAMOTRIGINE ARROW 50 mg, comprimé dispersible",comprimé dispersible,3
60650789,"VIBRAVEINEUSE, solution injectable pour voie IV et perfusion",solution injectable pour perfusion,
60651453,"MORPHINE (SULFATE) LAVOISIER 1 mg/ml, solution injectable",solution injectable,
60651567,"ESCITALOPRAM BROWN & BURK 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60658234,"LESCOL 20 mg, gélule",gélule,5
60658693,"ONCASPAR 750 U/ml, solution injectable/pour perfusion",solution injectable pour perfusion,
60658750,"FINASTERIDE RANBAXY 5 mg, comprimé pelliculé",comprimé pelliculé,3
60659891,"LAMOTRIGINE BIOGARAN 50 mg, comprimé dispersible",comprimé dispersible,3
60660616,"OLANZAPINE ARROW GENERIQUES 15 mg, comprimé orodispersible",comprimé orodispersible,3
60660790,"LEVODOPA BENSERAZIDE TEVA 200 mg/50 mg, gélule",gélule,5
60661312,"NOMEGESTROL EG 5 mg, comprimé sécable",comprimé sécable,3
60661383,"FEBUXOSTAT TEVA SANTE 120 mg, comprimé pelliculé",comprimé pelliculé,3
60661561,"ETORICOXIB ARROW 30 mg, comprimé pelliculé",comprimé pelliculé,3
60662019,"SPOTOF 500 mg, comprimé pelliculé",comprimé pelliculé,3
60662186,"KALIUM NITRICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60662396,"CORDARONE 200 mg, comprimé sécable",comprimé sécable,3
60662695,"IBUPROFENE ZF 400 mg, comprimé pelliculé",comprimé pelliculé,3
60663142,"BISOPROLOL EG 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60663231,"KINERET 100 mg/0,67 ml, solution injectable en seringue préremplie",solution injectable,
60663441,"IMATINIB SANDOZ 400 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60665360,"PLEGRIDY 125 microgrammes, solution injectable en stylo prérempli",solution injectable,
60665862,"HIBIDIL, solution pour application locale, stérile",solution pour application,
60665905,"BICIRKAN, comprimé pelliculé",comprimé pelliculé,3
60666074,"FOLINATE DE CALCIUM AGUETTANT 100 mg, poudre pour solution injectable",poudre pour solution injectable,
60670037,"ZARZIO 30 MU/0,5 mL, solution injectable ou pour perfusion en seringue pré-remplie",solution injectable ou pour perfusion,
60670457,"PANTOPRAZOLE ZENTIVA 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
60670489,"SELEXID 200 mg, comprimé pelliculé",comprimé pelliculé,3
60670980,"CANDESARTAN EG 8 mg, comprimé sécable",comprimé sécable,3
60671178,"CLARITHROMYCINE RANBAXY 250 mg, comprimé pelliculé",comprimé pelliculé,3
60671712,"ALOE LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60672497,"GALANTAMINE ARROW LP 16 mg, gélule à libération prolongée",gélule à libération prolongée,5
60672814,"NUREFLEX 200 mg, comprimé enrobé",comprimé enrobé,3
60673325,"GIOTRIF 50 mg, comprimé pelliculé",comprimé pelliculé,3
60676951,"LHRH FERRING 100 microgrammes/1 mL, solution injectable",solution injectable,
60679068,"FLUVASTATINE ZENTIVA L.P. 80 mg, comprimé pelliculé à libération prolongée",comprimé pelliculé à libération prolongée,3
60681934,"FLUOXETINE TEVA 20 mg, gélule",gélule,5
60683198,"ZOLOFT 50 mg, gélule",gélule,5
60685046,"FEBUXOSTAT TEVA SANTE 80 mg, comprimé pelliculé",comprimé pelliculé,3
60691017,"TEMOZOLOMIDE ACCORD 250 mg, gélule",gélule,5
60691750,"IRBESARTAN BIOGARAN 300 mg, comprimé pelliculé",comprimé pelliculé,3
60693694,"MOLSIDOMINE ZENTIVA 2 mg, comprimé sécable",comprimé sécable,3
60694853,"OXYCODONE BIOGARAN LP 80 mg, comprimé pelliculé à libération prolongée",comprimé pelliculé à libération prolongée,3
60697664,"LISINOPRIL TEVA 5 mg, comprimé sécable",comprimé sécable,3
60698008,"OXYCODONE EG LP 40 mg, comprimé pelliculé à libération prolongée",comprimé pelliculé à libération prolongée,3
60698428,"DYNAMISAN 3 g, poudre pour solution buvable en sachet",poudre pour solution buvable,
60698990,"NORDITROPINE NORDIFLEX 10 mg/1,5 ml, solution injectable en stylo prérempli",solution injectable,
60699494,"ATENOLOL ZYDUS 50 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60700320,"RIBAVIRINE BIOGARAN 400 mg, comprimé pelliculé",comprimé pelliculé,3
60701479,"VALSARTAN ARROW GENERIQUES 160 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60701582,"LEVODOPA/CARBIDOPA/ENTACAPONE TEVA 150 mg/37,5 mg/200 mg, comprimé pelliculé",comprimé pelliculé,3
60702684,"CLEMATIS VITALBA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60702983,"CELIPROLOL MYLAN 200 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60703487,"TAHOR 80 mg, comprimé pelliculé",comprimé pelliculé,3
60704500,"NUX VOMICA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60705972,"IMETH 25 mg/ml, solution injectable en seringue préremplie",solution injectable,
60707699,"GLICLAZIDE BIOGARAN 80 mg, comprimé sécable",comprimé sécable,3
60707788,"BOCOUTURE 100 unités, poudre pour solution injectable",poudre pour solution injectable,
60709020,"IMATINIB ARROW LAB 100 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60710275,"AMISULPRIDE MYLAN 400 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60710318,"KRENOSIN 6 mg/2 ml, solution injectable",solution injectable,
60711014,"ACIDE TIAPROFENIQUE TEVA 100 mg, comprimé sécable",comprimé sécable,3
60711128,"OMEZELIS, comprimé enrobé",comprimé enrobé,3
60711441,"MEDIVEINE 600 mg, comprimé sécable",comprimé sécable,3
60712956,"TRAMADOL/PARACETAMOL EVOLUGEN PHARMA 37,5 mg/325 mg, comprimé pelliculé",comprimé pelliculé,3
60715272,"ELETRIPTAN BGR 20 mg, comprimé pelliculé",comprimé pelliculé,3
60715308,"DONEPEZIL MYLAN 10 mg, comprimé pelliculé",comprimé pelliculé,3
60716659,"VITAMINE E PROVEPHARM 100 mg/2 ml, solution injectable",solution injectable,
60716890,"ROPINIROLE EG LP 4 mg, comprimé pelliculé à libération prolongé",comprimé pelliculé à libération prolongée,3
60717355,"MONOVER 100 mg/ml, solution injectable/pour perfusion",solution injectable pour perfusion,
60718902,"LOXEN 10 mg/10 mL, solution injectable (I.V.)",solution injectable,
60719819,"RIBAVOX 200 mg, comprimé pelliculé",comprimé pelliculé,3
60719986,"GESTODENE/ETHINYLESTRADIOL MYLAN 60 microgrammes/15 microgrammes, comprimé pelliculé",comprimé et  comprimé pelliculé,3
60720561,"FENTANYL PIRAMAL 500 microgrammes/10 ml, solution injectable en ampoule",solution injectable,
60722085,"RIVASTIGMINE SANDOZ 6 mg, gélule",gélule,5
60726518,"CLARITHROMYCINE ARROW 500 mg, comprimé pelliculé à libération modifiée",comprimé pelliculé à libération modifiée,3
60727171,"AQUILEGIA VULGARIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60727189,"ACTONEL 35 mg, comprimé pelliculé",comprimé pelliculé,3
60727755,"PUREGON 900 UI/1,08 ml, solution injectable",solution injectable,
60728316,"RAMIPRIL ISOMED 10 mg, comprimé sécable",comprimé sécable,3
60728597,"GILENYA 0,5 mg, gélule",gélule,5
60728775,"BENAZEPRIL HYDROCHLOROTHIAZIDE TEVA SANTE 10 mg/12,5 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60729806,"VALSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 160 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
60730064,"NAFTIDROFURYL MYLAN 200 mg, comprimé pelliculé",comprimé pelliculé,3
60731440,"IRBESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 300 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
60734372,"SPIRONOLACTONE SANDOZ 25 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60736188,"FUNGSTER 250 mg, comprimé sécable",comprimé sécable,3
60738303,"ITRACONAZOLE MYLAN 100 mg, gélule",gélule,5
60739234,"ARTOTEC 50 mg/0,2 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
60740076,"MOLSIDOMINE ARROW 2 mg, comprimé sécable",comprimé sécable,3
60740165,"VORICONAZOLE ACCORD 50 mg, comprimé pelliculé",comprimé pelliculé,3
60742508,"DILTIAZEM GNR LP 300 mg, gélule à libération prolongée",gélule à libération prolongée,5
60743994,"COKENZEN 16 mg/12,5 mg, comprimé sécable",comprimé sécable,3
60745696,"TAMOXIFENE TEVA 20 mg, comprimé pelliculé",comprimé pelliculé,3
60747455,"DETENSIEL 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60748062,"ENALAPRIL ZENTIVA 5 mg, comprimé sécable",comprimé sécable,3
60748831,"OLANZAPINE ALTER 10 mg, comprimé pelliculé",comprimé pelliculé,3
60749100,"GONAL-F 450 UI/0,75 ml (33 microgrammes/0,75 ml), solution injectable en stylo prérempli",solution injectable,
60751902,"RISPERIDONE TEVA 1 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60754332,"MYCOPHENOLATE MOFETIL ACCORD HEALTHCARE 500 mg, comprimé pelliculé",comprimé pelliculé,3
60754492,"METFORMINE BGR 850 mg, comprimé pelliculé",comprimé pelliculé,3
60754528,"CORBILTA 200 mg/50 mg/200 mg, comprimé pelliculé",comprimé pelliculé,3
60754738,"CANDESARTAN ZENTIVA 16 mg, comprimé sécable",comprimé sécable,3
60755562,"LOVENOX 2 000 UI (20 mg)/0,2 ml, solution injectable en seringue préremplie",solution injectable,
60756034,"CIMETIDINE MYLAN 800 mg, comprimé pelliculé",comprimé pelliculé,3
60757264,"REVOLADE 25 mg, comprimé pelliculé",comprimé pelliculé,3
60759607,"RAMIPRIL ALMUS 5 mg, comprimé sécable",comprimé sécable,3
60759678,"PARACETAMOL/VITAMINE C/PHENIRAMINE MYLAN CONSEIL SANS SUCRE 500 mg/200 mg/25 mg, poudre pour solution buvable en sachet édulcorée à líaspartam",poudre pour solution buvable,
60761704,"PREGABALINE ZENTIVA K.S. 25 mg, gélule",gélule,5
60762126,"CEFIXIME ZENTIVA 200 mg, comprimé pelliculé",comprimé pelliculé,3
60762795,"MORPHINE (CHLORHYDRATE) AGUETTANT 10 mg/ml, solution injectable",solution injectable,
60763655,"FEMARA 2,5 mg, comprimé pelliculé",comprimé pelliculé,3
60763790,"HYDRASTIS CANADENSIS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60764337,"DOMPERIDONE EG 10 mg, comprimé orodispersible",comprimé orodispersible,3
60767155,"VENLAFAXINE ZYDUS FRANCE LP 37,5 mg, gélule à libération prolongée",gélule à libération prolongée,5
60768652,"NAFTIDROFURYL EG 200 mg, comprimé pelliculé",comprimé pelliculé,3
60772273,"CADUET 5 mg/10 mg, comprimé pelliculé",comprimé pelliculé,3
60774598,"GLIMEPIRIDE SANDOZ 2 mg, comprimé sécable",comprimé sécable,3
60774655,"NABUCOX 1 g, comprimé dispersible",comprimé dispersible,3
60774865,"ESCITALOPRAM CRISTERS 5 mg, comprimé pelliculé",comprimé pelliculé,3
60774947,"FLECAœNIDE EG 100 mg, comprimé sécable",comprimé sécable,3
60777377,"PARACETAMOL ISOMED 500 mg, comprimé effervescent",comprimé effervescent(e),3
60777637,"LOSARTAN/HYDROCHLOROTHIAZIDE PHR LAB 100 mg/25 mg, comprimé pelliculé",comprimé pelliculé,3
60779182,"PREDNISONE EG 20 mg, comprimé sécable",comprimé sécable,3
60780754,"ZOFENIL 15 mg, comprimé pelliculé",comprimé pelliculé,3
60781361,"LEVONORGESTREL/ETHINYLESTRADIOL ZENTIVA 150 microgrammes/30 microgrammes, comprimé enrobé",comprimé enrobé,3
60782303,"LOVENOX 4 000 UI (40 mg)/0,4 ml, solution injectable en seringue préremplie",solution injectable,
60782591,"LISINOPRIL RATIOPHARM 5 mg, comprimé sécable",comprimé sécable,3
60783533,"CARVEDILOL ZENTIVA 25 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60785331,"VARDENAFIL ACCORD 20 mg, comprimé pelliculé",comprimé pelliculé,3
60786337,"TOPIRAMATE EG 50 mg, comprimé pelliculé",comprimé pelliculé,3
60786892,"ATORVASTATINE ALMUS 10 mg, comprimé pelliculé",comprimé pelliculé,3
60787542,"ALCOOL MODIFIE EVOLUPHARM, solution pour application cutanée",solution pour application,
60788078,"LEVETIRACETAM ZYDUS 1000 mg, comprimé pelliculé",comprimé pelliculé,3
60788231,"FLUVASTATINE ISOMED 20 mg, gélule",gélule,5
60789276,"SUFENTANIL EUROCEPT 50 microgrammes/ml, solution injectable (IV ou péridurale)",solution injectable,
60789970,"PANTOPRAZOLE CRISTERS 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
60791099,"LETROZOLE EG 2,5 mg, comprimé pelliculé",comprimé pelliculé,3
60791672,"SIMVASTATINE TEVA 40 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60791708,"METOJECT 20 mg/0,40 ml, solution injectable en stylo prérempli",solution injectable,
60791754,"TRESIBA 200 unités/ml, solution injectable en stylo prérempli",solution injectable,
60793029,"LANSOPRAZOLE EG 30 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
60793381,"LEVODOPA BENSERAZIDE TEVA 100 mg/25 mg, gélule",gélule,5
60797287,"DEPAKOTE 500 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
60798510,"SUSTIVA 50 mg, gélule",gélule,5
60801718,"CHININUM ARSENICOSUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60 DH",comprimé et solution(s) et granules et poudre et pommade,3
60802115,"BARYTA MURIATICA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60803434,"DARUNAVIR ZENTIVA 400 mg, comprimé pelliculé",comprimé pelliculé,3
60803822,"PLENESIA NERVOSITE, comprimé enrobé",comprimé enrobé,3
60805307,"ESCITALOPRAM BROWN & BURK 5 mg, comprimé pelliculé sécable",comprimé pelliculé,3
60805346,"PREGABALINE RANBAXY 100 mg, gélule",gélule,5
60805549,"DESLORATADINE ALMUS 5 mg, comprimé pelliculé",comprimé pelliculé,3
60806188,"OMEPRAZOLE ALMUS 20 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
60807297,"CETIRIZINE EG 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60809985,"MIRTAZAPINE BLUEFISH 15 mg, comprimé orodispersible",comprimé orodispersible,3
60810891,"FIASP 100 unités/ml, solution injectable en cartouche",solution injectable,
60811833,"PADERYL 19,5 mg, comprimé enrobé",comprimé enrobé,3
60812134,"RISPERIDONE ZENTIVA 4 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60812344,"ACCOFIL 48 MU/0,5 ml, solution injectable ou pour perfusion en seringue préremplie",solution injectable ou pour perfusion,
60814021,"CLARITHROMYCINE ARROW 500 mg, comprimé pelliculé",comprimé pelliculé,3
60817925,"LEVODOPA/CARBIDOPA/ENTACAPONE EG 50 mg/12.5 mg/200 mg, comprimé pelliculé",comprimé pelliculé,3
60818233,"FOENUM GRAECUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60819303,"FORMICUM ACIDUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60819417,"IMETH 10 mg, comprimé sécable",comprimé sécable,3
60821012,"MOBIC 15 mg/1,5 ml, solution injectable",solution injectable,
60821681,"CELIPROLOL ALMUS 200 mg, comprimé pelliculé",comprimé pelliculé,3
60821891,"ARALIA RACEMOSA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60823593,"LISINOPRIL/HYDROCHLOROTHIAZIDE ARROW LAB 20 mg/12,5 mg, comprimé sécable",comprimé sécable,3
60827307,"EPLERENONE PFIZER 25 mg, comprimé pelliculé",comprimé pelliculé,3
60827517,"COZAAR 50 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60830214,"NEBIVOLOL/HYDROCHLOROTHIAZIDE CRISTERS 5 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
60830246,"NUROFENTABS 200 mg, comprimé orodispersible",comprimé orodispersible,3
60832749,"XATRAL LP 10 mg, comprimé à libération prolongée",comprimé à libération prolongée,3
60834757,"RAMIPRIL BOUCHARA RECORDATI 2,5 mg, comprimé sécable",comprimé sécable,3
60834807,"SIMVASTATINE ACCORD HEALTHCARE 40 mg, comprimé pelliculé",comprimé pelliculé,3
60835243,"LEVETIRACETAM MYLAN 1000 mg, comprimé pelliculé",comprimé pelliculé,3
60838150,"EPLERENONE SANDOZ 50 mg, comprimé pelliculé",comprimé pelliculé,3
60840614,"MAGNESIUM GLYCOCOLLE LAFARGE, comprimé pelliculé",comprimé pelliculé,3
60841335,"ZYPREXA 10 mg, comprimé enrobé",comprimé enrobé,3
60841805,"LEVETIRACETAM ZENTIVA 500 mg, comprimé pelliculé",comprimé pelliculé,3
60842024,"FLUANXOL L P 20 mg/ml, solution injectable (IM)",solution injectable,
60843197,"LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 100 mg/25 mg/200 mg, comprimé pelliculé",comprimé pelliculé,3
60845134,"OLANZAPINE BIOGARAN 10 mg, comprimé orodispersible",comprimé orodispersible,3
60845351,"TRIELLA, comprimé",comprimé et  comprimé et  comprimé,3
60846994,"ARNICA MONTANA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60848479,"PREGABALINE ARROW LAB 200 mg, gélule",gélule,5
60848874,"FLUOXETINE SANDOZ 20 mg, gélule",gélule,5
60850633,"BISOPROLOL EG 5 mg, comprimé sécable",comprimé sécable,3
60852004,"LESCOL L.P. 80 mg, comprimé pelliculé à libération prolongée",comprimé pelliculé à libération prolongée,3
60852253,"FLUVASTATINE MYLAN 40 mg, gélule",gélule,5
60852449,"HYDROCYANICUM ACIDUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60853558,"HARPAGOPHYTUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60854845,"MIANSERINE ARROW 30 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60856668,"FLECAINIDE TEVA LP 200 mg, gélule à libération prolongée",gélule à libération prolongée,5
60858338,"TEMOZOLOMIDE SUN 250 mg, gélule",gélule,5
60859600,"LOSARTAN ACTAVIS 100 mg, comprimé pelliculé",comprimé pelliculé,3
60860061,"DARUNAVIR SANDOZ 400 mg, comprimé pelliculé",comprimé pelliculé,3
60862607,"TEMOZOLOMIDE SUN 140 mg, gélule",gélule,5
60863367,"SERTRALINE ALTER 50 mg, gélule",gélule,5
60866178,"OLANZAPINE CRISTERS 5 mg, comprimé enrobé",comprimé enrobé,3
60871385,"GRINDELIA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60874417,"MOSCONTIN 100 mg, comprimé enrobé à libération prolongée",comprimé enrobé à libération prolongée,3
60876140,"DONEPEZIL TEVA 5 mg, comprimé pelliculé",comprimé pelliculé,3
60877057,"DILTIAZEM TEVA L.P. 90 mg, gélule à libération prolongée",gélule à libération prolongée,5
60877502,ANGIOCIS. Trousse pour préparation du pyrophosphate d'étain utilisé pour le marquage in vivo des hématies au technétium [99m Tc],poudre pour solution injectable,
60881155,"BELLADONNA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60881995,"ALLIUM CEPA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
60883697,"LANSOPRAZOLE ARROW 15 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
60885246,"MOVICOL, poudre pour solution buvable en sachet",poudre pour solution buvable,
60886120,"ACIDE URSODESOXYCHOLIQUE GERDA 250 mg, comprimé pelliculé",comprimé pelliculé,3
60887980,"CLOMIPRAMINE SANDOZ 10 mg, comprimé pelliculé",comprimé pelliculé,3
60889903,"MIMPARA 60 mg, comprimé pelliculé",comprimé pelliculé,3
60890617,"DULOXETINE MYLAN PHARMA 30 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
60890745,"ACICLOVIR MYLAN 500 mg, poudre pour solution injectable (IV)",poudre pour solution injectable,
60890841,"IMATINIB RANBAXY 100 mg, comprimé pelliculé",comprimé pelliculé,3
60891060,"TETRALYSAL 300 mg, gélule",gélule,5
60892792,"EUCREAS 50 mg/1000 mg, comprimé pelliculé",comprimé pelliculé,3
60893428,"ROSUVASTATINE EG 20 mg, comprimé pelliculé",comprimé pelliculé,3
60894334,"ASCORBATE DE CALCIUM RICHARD 100 mg ENFANTS, poudre pour solution buvable en sachet-dose",poudre pour solution buvable,
60894626,"IVABRADINE ALTER 5 mg, comprimé sécable",comprimé sécable,3
60895297,"RAMIPRIL ISOMED 2,5 mg, comprimé sécable",comprimé sécable,3
60896424,"PRAVASTATINE EVOLUGEN 20 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60897031,"EUPRESSYL 50 mg, solution injectable (I.V.)",solution injectable,
60898158,"EXVIERA 250 mg, comprimé pelliculé",comprimé pelliculé,3
60898838,"OLANZAPINE MYLAN 7,5 mg, comprimé pelliculé",comprimé pelliculé,3
60899178,"ACETATE DE CYPROTERONE EG 100 mg, comprimé sécable",comprimé sécable,3
60905236,"LEVOFLOXACINE BLUEFISH 500 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60905873,"PANTOPRAZOLE EG 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
60907447,"SEVREDOL 10 mg, comprimé pelliculé",comprimé pelliculé,3
60908912,"OLANZAPINE CRISTERS 10 mg, comprimé enrobé",comprimé enrobé,3
60912259,"PREGABALINE ZENTIVA 150 mg, gélule",gélule,5
60913980,"NIFUROXAZIDE RPG 200 mg, gélule",gélule,5
60914477,"RAMIPRIL EVOLUGEN 10 mg, comprimé sécable",comprimé sécable,3
60914559,"MELADININE 0,1 POUR CENT, solution pour application locale",solution pour application,
60914573,"TEMODAL 20 mg, gélule",gélule,5
60915020,"METFORMINE MYLAN PHARMA 1000 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60916019,"LISINOPRIL/HYDROCHLOROTHIAZIDE EG 20 mg/12,5 mg, comprimé sécable",comprimé sécable,3
60916229,"RISPERDALORO 4 mg, comprimé orodispersible",comprimé orodispersible,3
60917929,"PAROXETINE ISOMED 20 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60919086,"DONEPEZIL RANBAXY 5 mg, comprimé pelliculé",comprimé pelliculé,3
60922709,"LOSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 100 mg/25 mg, comprimé pelliculé",comprimé pelliculé,3
60923387,"FOLINORAL 25 mg, gélule",gélule,5
60926629,"DASATINIB SANDOZ 100 mg, comprimé pelliculé",comprimé pelliculé,3
60927460,"NEBIVOLOL MYLAN PHARMA 5 mg, comprimé quadrisécable",comprimé quadrisécable,3
60928772,"AMOXICILLINE/ACIDE CLAVULANIQUE ZYDUS FRANCE 500 mg/62,5 mg ADULTES, comprimé pelliculé (rapport amoxicilline/acide clavulanique: 8/1)",comprimé pelliculé,3
60928936,"ADEPAL, comprimé enrobé",comprimé enrobé et  comprimé enrobé enrobé,3
60929194,"ACAMPROSATE MYLAN 333 mg, comprimé enrobé gastro-résistant",comprimé enrobé gastro-résistant(e),3
60929244,"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 100 mg/25 mg/200 mg, comprimé pelliculé",comprimé pelliculé,3
60929447,"MYNOCINE 100 mg, gélule",gélule,5
60932429,"TAMSULOSINE ZENTIVA LP 0.4 mg, comprimé à libération prolongée",comprimé à libération prolongée,3
60932824,"AMIODARONE TEVA 200 mg, comprimé sécable",comprimé sécable,3
60933292,"TRANDOLAPRIL ARROW 4 mg, gélule",gélule,5
60934953,"GLUCOTRACE, 185 MBq/mL, solution injectable",solution injectable,
60935279,"PROZAC 20 mg, comprimé dispersible sécable",comprimé dispersible sécable,3
60938186,"MINALFENE 300 mg, comprimé pelliculé",comprimé pelliculé,3
60938446,"IRBESARTAN RANBAXY 300 mg, comprimé pelliculé",comprimé pelliculé,3
60938745,"PERFANE 100 mg/20 ml, solution injectable à diluer pour voie I.V.",solution injectable à diluer,
60940721,"PROGYNOVA 2 mg, comprimé enrobé",comprimé enrobé,3
60941734,"ERLEADA 60 mg, comprimé pelliculé",comprimé pelliculé,3
60941894,"VITAMINE B12 LAVOISIER 1000 microgrammes/1 ml, solution injectable (I.M.)",solution injectable,
60942900,"BISOPROLOL BGR 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
60944132,"FRACTAL 40 mg, gélule",gélule,5
60945259,"XYLOCAINE 5 mg/ml SANS CONSERVATEUR, solution injectable",solution injectable,
60945348,"ORACEFAL 1 g, comprimé dispersible",comprimé dispersible,3
60945451,"PAROXETINE SANDOZ 20 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
